date,village_latitude,village_longitude,temperature,humidity,wind_speed,wind_direction,precipitation,cloud_cover
2002-11-28,-21.81107045452548,-60.05897979894552,25.0,73,16.2,273,0.0,100
2002-11-29,-21.81107045452548,-60.05897979894552,29.8,49,9.7,329,0.0,97
2002-11-29,-22.630231576205357,-52.22684247354167,28.0,78,12.8,350,0.6,100
2002-11-30,-22.630231576205357,-52.22684247354167,30.0,69,10.8,323,0.3,53
2002-11-30,-21.81107045452548,-60.05897979894552,33.4,51,21.3,11,0.0,87
2002-12-01,-21.81107045452548,-60.05897979894552,33.1,48,25.9,344,0.0,100
2002-12-02,-21.81107045452548,-60.05897979894552,31.4,61,3.6,354,0.0,98
2002-12-03,-21.81107045452548,-60.05897979894552,30.4,64,15.1,348,0.1,99
2002-12-04,-21.81107045452548,-60.05897979894552,32.3,54,23.2,6,0.0,99
2002-12-05,-21.81107045452548,-60.05897979894552,35.0,41,28.2,4,0.0,89
2002-12-06,-21.81107045452548,-60.05897979894552,34.3,45,25.2,1,0.0,34
2002-12-08,-22.83968154859649,-53.669746015653914,28.6,72,5.0,270,0.0,67
2002-12-08,-21.81107045452548,-60.05897979894552,28.6,54,13.1,196,0.0,100
2002-12-10,-21.81107045452548,-60.05897979894552,30.2,45,12.3,177,0.0,42
2002-12-11,-21.81107045452548,-60.05897979894552,32.6,36,13.0,182,0.0,98
2002-12-12,-21.81107045452548,-60.05897979894552,34.1,38,7.9,156,0.0,95
2002-12-13,-21.81107045452548,-60.05897979894552,35.3,38,6.4,27,0.0,40
2002-12-14,-21.81107045452548,-60.05897979894552,26.6,80,3.3,354,0.9,84
2002-12-15,-21.81107045452548,-60.05897979894552,27.0,70,8.7,24,0.2,96
2002-12-16,-21.81107045452548,-60.05897979894552,30.5,59,15.9,354,0.0,85
2002-12-17,-21.81107045452548,-60.05897979894552,32.8,56,9.5,11,0.0,84
2002-12-18,-21.81107045452548,-60.05897979894552,35.1,44,17.5,19,0.0,92
2002-12-19,-21.81107045452548,-60.05897979894552,36.1,38,26.5,7,0.0,61
2002-12-20,-21.81107045452548,-60.05897979894552,35.2,45,16.0,346,0.0,96
2002-12-21,-21.81107045452548,-60.05897979894552,32.5,52,9.8,336,0.0,76
2002-12-22,-21.81107045452548,-60.05897979894552,35.3,41,26.6,9,0.0,93
2002-12-23,-21.81107045452548,-60.05897979894552,33.5,42,26.2,339,0.0,99
2002-12-24,-21.81107045452548,-60.05897979894552,25.5,59,10.8,217,0.0,100
2002-12-25,-21.81107045452548,-60.05897979894552,32.1,40,2.5,90,0.0,83
2002-12-26,-21.81107045452548,-60.05897979894552,34.8,40,12.6,27,0.0,17
2002-12-27,-21.81107045452548,-60.05897979894552,37.2,37,16.2,4,0.0,0
2002-12-28,-21.81107045452548,-60.05897979894552,37.7,36,16.6,2,0.0,17
2002-12-29,-21.81107045452548,-60.05897979894552,38.4,33,17.7,5,0.0,16
2002-12-30,-21.81107045452548,-60.05897979894552,38.1,34,7.6,270,0.0,33
2002-12-31,-21.81107045452548,-60.05897979894552,33.7,51,4.6,72,0.0,39
2003-01-01,-21.81107045452548,-60.05897979894552,30.1,67,6.2,339,0.0,96
2003-01-02,-21.81107045452548,-60.05897979894552,28.8,78,2.3,39,0.3,99
2003-01-03,-21.81107045452548,-60.05897979894552,30.1,72,13.3,3,0.3,100
2003-01-04,-21.81107045452548,-60.05897979894552,28.1,82,6.9,321,1.6,99
2003-01-05,-21.81107045452548,-60.05897979894552,30.7,64,5.1,352,0.2,100
2003-01-06,-21.81107045452548,-60.05897979894552,27.0,84,11.7,198,0.0,94
2003-01-07,-21.81107045452548,-60.05897979894552,31.2,61,5.9,128,0.0,32
2003-01-08,-21.81107045452548,-60.05897979894552,32.9,54,13.0,14,0.0,80
2003-01-09,-21.81107045452548,-60.05897979894552,33.4,56,13.3,2,0.0,23
2003-01-10,-21.81107045452548,-60.05897979894552,34.5,49,19.1,2,0.0,69
2003-01-11,-21.81107045452548,-60.05897979894552,35.2,47,17.1,342,0.0,73
2003-01-12,-21.81107045452548,-60.05897979894552,26.1,92,8.4,187,6.3,100
2003-01-13,-21.81107045452548,-60.05897979894552,27.2,80,7.3,147,0.0,81
2003-01-15,-21.81107045452548,-60.05897979894552,31.7,65,5.1,8,0.0,97
2003-01-16,-21.81107045452548,-60.05897979894552,30.9,68,9.5,349,0.2,93
2003-01-17,-21.81107045452548,-60.05897979894552,32.8,58,14.8,4,0.0,81
2003-01-18,-21.81107045452548,-60.05897979894552,31.9,65,3.2,207,0.0,100
2003-01-19,-21.81107045452548,-60.05897979894552,31.7,66,15.7,11,0.0,20
2003-01-19,-22.630231576205357,-52.22684247354167,30.3,70,12.5,44,0.0,39
2003-01-20,-22.630231576205357,-52.22684247354167,29.0,74,8.8,348,0.5,88
2003-01-20,-21.81107045452548,-60.05897979894552,29.5,63,21.7,355,0.0,100
2003-01-21,-22.630231576205357,-52.22684247354167,27.5,78,0.8,207,0.0,95
2003-01-21,-21.81107045452548,-60.05897979894552,28.7,68,16.2,356,0.1,97
2003-01-22,-22.630231576205357,-52.22684247354167,25.7,87,5.6,63,0.3,99
2003-01-22,-21.81107045452548,-60.05897979894552,30.2,63,16.9,360,0.2,46
2003-01-23,-22.630231576205357,-52.22684247354167,29.2,70,5.4,340,0.1,96
2003-01-23,-21.81107045452548,-60.05897979894552,29.9,64,7.2,288,0.3,100
2003-01-24,-22.630231576205357,-52.22684247354167,27.0,78,6.5,360,1.8,98
2003-01-24,-21.81107045452548,-60.05897979894552,25.9,56,15.6,165,0.0,47
2003-01-25,-21.81107045452548,-60.05897979894552,31.0,50,4.3,85,0.0,96
2003-01-25,-22.630231576205357,-52.22684247354167,23.6,89,12.4,68,1.5,99
2003-01-26,-22.630231576205357,-52.22684247354167,22.6,98,8.4,43,1.0,100
2003-01-26,-21.81107045452548,-60.05897979894552,29.1,73,3.1,306,0.3,45
2003-01-27,-22.630231576205357,-52.22684247354167,25.4,81,7.9,286,0.2,68
2003-01-27,-21.81107045452548,-60.05897979894552,31.5,65,2.5,225,0.0,17
2003-01-28,-22.83968154859649,-53.669746015653914,28.9,58,14.7,197,0.0,25
2003-01-28,-21.81107045452548,-60.05897979894552,33.6,48,3.3,221,0.0,8
2003-01-29,-22.630231576205357,-52.22684247354167,28.0,70,10.1,73,0.4,88
2003-01-29,-21.81107045452548,-60.05897979894552,33.9,39,2.2,351,0.0,14
2003-01-30,-21.81107045452548,-60.05897979894552,34.6,35,6.3,13,0.0,3
2003-01-31,-22.630231576205357,-52.22684247354167,28.1,71,12.6,27,0.0,80
2003-01-31,-21.81107045452548,-60.05897979894552,35.3,38,16.2,356,0.0,13
2003-02-01,-21.81107045452548,-60.05897979894552,35.0,45,13.9,10,0.0,5
2003-02-01,-22.630231576205357,-52.22684247354167,24.3,91,15.5,44,1.3,89
2003-02-02,-22.630231576205357,-52.22684247354167,31.3,58,10.2,67,0.0,15
2003-02-02,-21.81107045452548,-60.05897979894552,32.7,58,15.1,25,0.0,32
2003-02-03,-22.630231576205357,-52.22684247354167,31.5,58,10.2,42,0.0,22
2003-02-03,-21.81107045452548,-60.05897979894552,33.7,40,20.5,2,0.0,4
2003-02-04,-22.630231576205357,-52.22684247354167,30.7,67,10.1,358,0.0,21
2003-02-04,-21.81107045452548,-60.05897979894552,34.3,39,24.2,3,0.0,0
2003-02-05,-22.630231576205357,-52.22684247354167,30.5,70,8.6,358,0.4,52
2003-02-05,-21.81107045452548,-60.05897979894552,34.6,39,26.7,358,0.0,15
2003-02-06,-21.81107045452548,-60.05897979894552,34.4,43,24.9,357,0.0,15
2003-02-07,-21.81107045452548,-60.05897979894552,35.1,42,26.3,2,0.0,8
2003-02-07,-22.630231576205357,-52.22684247354167,31.0,66,8.9,27,0.0,12
2003-02-08,-22.630231576205357,-52.22684247354167,28.8,77,4.3,24,0.2,100
2003-02-08,-21.81107045452548,-60.05897979894552,33.3,53,17.9,10,0.0,99
2003-02-09,-21.81107045452548,-60.05897979894552,34.3,45,15.2,353,0.0,95
2003-02-10,-22.630231576205357,-52.22684247354167,30.5,71,7.2,323,0.5,89
2003-02-10,-21.81107045452548,-60.05897979894552,35.8,37,16.6,359,0.0,20
2003-02-11,-22.630231576205357,-52.22684247354167,29.4,79,7.8,347,0.4,99
2003-02-11,-21.81107045452548,-60.05897979894552,32.3,49,17.5,346,0.0,100
2003-02-12,-22.630231576205357,-52.22684247354167,27.9,78,6.9,6,0.4,100
2003-02-12,-21.81107045452548,-60.05897979894552,34.8,44,15.3,345,0.0,64
2003-02-13,-22.630231576205357,-52.22684247354167,29.6,73,6.4,322,0.3,99
2003-02-14,-21.81107045452548,-60.05897979894552,28.2,69,8.2,23,0.2,85
2003-02-14,-22.630231576205357,-52.22684247354167,27.8,72,6.4,16,0.7,70
2003-02-15,-22.630231576205357,-52.22684247354167,27.3,80,5.9,38,0.0,74
2003-02-15,-21.81107045452548,-60.05897979894552,30.0,64,15.7,11,0.0,34
2003-02-16,-22.630231576205357,-52.22684247354167,29.1,73,5.4,360,0.0,96
2003-02-16,-21.81107045452548,-60.05897979894552,32.0,61,9.7,315,0.0,70
2003-02-17,-22.630231576205357,-52.22684247354167,26.9,83,9.0,275,0.5,100
2003-02-17,-21.81107045452548,-60.05897979894552,22.6,74,7.1,195,0.0,100
2003-02-18,-22.630231576205357,-52.22684247354167,26.8,79,4.5,346,0.2,100
2003-02-18,-21.81107045452548,-60.05897979894552,27.7,64,9.3,16,0.0,100
2003-02-19,-22.630231576205357,-52.22684247354167,28.8,75,15.3,24,0.0,42
2003-02-19,-21.81107045452548,-60.05897979894552,30.1,59,27.9,6,0.0,99
2003-02-20,-21.81107045452548,-60.05897979894552,26.6,79,14.6,286,0.4,100
2003-02-20,-22.630231576205357,-52.22684247354167,30.0,69,8.1,347,0.4,99
2003-02-21,-22.630231576205357,-52.22684247354167,28.7,73,6.3,347,0.2,100
2003-02-22,-22.630231576205357,-52.22684247354167,28.4,71,9.5,37,0.2,93
2003-02-22,-21.81107045452548,-60.05897979894552,22.3,53,7.6,180,0.0,50
2003-02-23,-22.83968154859649,-53.669746015653914,29.5,69,7.3,33,0.1,48
2003-02-23,-22.630231576205357,-52.22684247354167,29.7,67,9.9,33,0.2,55
2003-02-23,-21.81107045452548,-60.05897979894552,27.4,50,1.8,307,0.0,1
2003-02-24,-22.630231576205357,-52.22684247354167,31.0,61,9.9,33,0.0,20
2003-02-24,-21.81107045452548,-60.05897979894552,31.9,45,9.0,5,0.0,15
2003-02-25,-22.630231576205357,-52.22684247354167,30.9,59,9.2,26,0.0,22
2003-02-25,-21.81107045452548,-60.05897979894552,32.1,51,14.5,6,0.0,14
2003-02-26,-22.630231576205357,-52.22684247354167,32.3,49,5.1,8,0.0,25
2003-02-26,-21.81107045452548,-60.05897979894552,32.9,54,15.7,11,0.0,14
2003-02-27,-21.81107045452548,-60.05897979894552,33.3,48,19.9,6,0.0,30
2003-02-27,-22.630231576205357,-52.22684247354167,32.8,54,12.1,60,0.0,18
2003-02-28,-22.630231576205357,-52.22684247354167,33.1,55,9.0,53,0.0,13
2003-03-01,-22.630231576205357,-52.22684247354167,33.6,51,8.4,47,0.0,11
2003-03-01,-21.81107045452548,-60.05897979894552,35.2,43,16.7,7,0.0,5
2003-03-02,-21.81107045452548,-60.05897979894552,35.2,42,17.3,5,0.0,72
2003-03-03,-22.630231576205357,-52.22684247354167,30.8,68,6.7,16,0.0,14
2003-03-03,-21.81107045452548,-60.05897979894552,31.5,60,5.2,25,0.2,100
2003-03-04,-22.630231576205357,-52.22684247354167,30.3,67,7.5,17,0.0,27
2003-03-04,-21.81107045452548,-60.05897979894552,28.8,75,3.7,349,0.1,94
2003-03-05,-22.630231576205357,-52.22684247354167,31.3,59,8.4,31,0.0,8
2003-03-05,-21.81107045452548,-60.05897979894552,31.6,64,10.4,14,0.0,46
2003-03-06,-22.630231576205357,-52.22684247354167,30.7,65,8.0,27,0.1,33
2003-03-07,-21.81107045452548,-60.05897979894552,31.8,56,9.7,321,0.0,99
2003-03-07,-22.630231576205357,-52.22684247354167,30.6,67,6.5,3,0.0,95
2003-03-08,-21.81107045452548,-60.05897979894552,32.7,55,9.0,2,0.0,89
2003-03-09,-22.630231576205357,-52.22684247354167,28.5,74,7.2,18,0.0,92
2003-03-09,-21.81107045452548,-60.05897979894552,32.0,58,13.3,2,0.0,44
2003-03-10,-22.630231576205357,-52.22684247354167,28.3,78,7.0,12,0.3,92
2003-03-10,-21.81107045452548,-60.05897979894552,30.6,63,17.5,352,0.0,77
2003-03-11,-22.630231576205357,-52.22684247354167,26.5,80,12.8,302,4.8,100
2003-03-11,-21.81107045452548,-60.05897979894552,31.0,65,8.4,295,0.0,30
2003-03-12,-22.630231576205357,-52.22684247354167,25.9,81,12.2,298,0.3,86
2003-03-12,-21.81107045452548,-60.05897979894552,30.9,62,3.1,135,0.0,44
2003-03-13,-21.81107045452548,-60.05897979894552,29.5,69,10.5,22,0.1,79
2003-03-14,-22.630231576205357,-52.22684247354167,30.3,66,7.2,6,0.0,94
2003-03-15,-21.81107045452548,-60.05897979894552,31.8,58,14.1,6,0.0,91
2003-03-15,-22.630231576205357,-52.22684247354167,30.8,60,11.2,40,0.0,94
2003-03-16,-22.630231576205357,-52.22684247354167,30.6,60,6.1,28,0.0,91
2003-03-17,-22.630231576205357,-52.22684247354167,28.9,68,16.5,79,0.0,23
2003-03-17,-21.81107045452548,-60.05897979894552,27.9,70,10.8,150,0.0,99
2003-03-18,-22.630231576205357,-52.22684247354167,27.3,61,15.6,64,0.0,44
2003-03-18,-21.81107045452548,-60.05897979894552,29.8,57,6.6,61,0.0,18
2003-03-19,-22.630231576205357,-52.22684247354167,27.7,74,9.7,39,0.0,31
2003-03-20,-22.83968154859649,-53.669746015653914,30.6,63,9.1,353,0.0,29
2003-03-20,-21.81107045452548,-60.05897979894552,30.8,65,11.9,3,0.0,73
2003-03-21,-22.630231576205357,-52.22684247354167,26.8,79,9.0,233,0.0,32
2003-03-21,-21.81107045452548,-60.05897979894552,25.2,70,19.4,165,0.0,100
2003-03-22,-21.81107045452548,-60.05897979894552,23.0,53,8.3,175,0.0,1
2003-03-22,-22.630231576205357,-52.22684247354167,25.9,66,17.4,77,0.2,65
2003-03-23,-22.630231576205357,-52.22684247354167,26.5,63,13.0,84,0.0,33
2003-03-23,-21.81107045452548,-60.05897979894552,24.8,46,4.5,166,0.0,0
2003-03-24,-22.630231576205357,-52.22684247354167,26.1,66,15.4,79,0.0,54
2003-03-24,-21.81107045452548,-60.05897979894552,29.2,48,2.3,129,0.0,34
2003-03-25,-22.630231576205357,-52.22684247354167,26.7,64,12.4,82,0.0,92
2003-03-25,-21.81107045452548,-60.05897979894552,29.5,61,6.9,129,0.2,61
2003-03-26,-22.630231576205357,-52.22684247354167,26.4,65,15.0,63,0.0,90
2003-03-27,-22.630231576205357,-52.22684247354167,26.5,65,9.7,48,0.0,87
2003-03-28,-22.630231576205357,-52.22684247354167,26.2,67,10.1,86,0.0,99
2003-03-28,-21.81107045452548,-60.05897979894552,30.4,61,11.3,31,0.0,15
2003-03-29,-22.630231576205357,-52.22684247354167,26.8,59,10.5,82,0.0,0
2003-03-29,-21.81107045452548,-60.05897979894552,32.2,54,12.6,20,0.0,14
2003-03-30,-21.81107045452548,-60.05897979894552,32.2,50,12.8,10,0.0,82
2003-03-31,-22.630231576205357,-52.22684247354167,29.9,50,8.8,19,0.0,78
2003-03-31,-21.81107045452548,-60.05897979894552,23.7,87,4.6,129,0.0,100
2003-04-01,-22.83968154859649,-53.669746015653914,31.7,44,4.8,77,0.0,51
2003-04-01,-22.630231576205357,-52.22684247354167,30.0,52,8.4,65,0.0,74
2003-04-01,-21.81107045452548,-60.05897979894552,21.6,86,11.5,212,0.0,100
2003-04-02,-22.630231576205357,-52.22684247354167,29.2,56,8.9,69,0.0,48
2003-04-02,-21.81107045452548,-60.05897979894552,22.4,89,10.7,213,0.0,100
2003-04-03,-22.630231576205357,-52.22684247354167,29.1,57,14.1,52,0.0,93
2003-04-04,-22.630231576205357,-52.22684247354167,22.8,99,6.7,16,2.4,100
2003-04-04,-21.81107045452548,-60.05897979894552,21.7,90,11.5,200,0.0,100
2003-04-05,-21.81107045452548,-60.05897979894552,19.1,81,12.5,192,0.3,100
2003-04-05,-22.630231576205357,-52.22684247354167,26.8,74,9.2,228,0.3,91
2003-04-06,-21.81107045452548,-60.05897979894552,22.7,65,9.1,173,0.0,100
2003-04-07,-22.630231576205357,-52.22684247354167,26.3,59,8.6,68,0.0,56
2003-04-07,-21.81107045452548,-60.05897979894552,23.3,62,6.0,107,0.0,100
2003-04-08,-21.81107045452548,-60.05897979894552,26.1,58,2.5,82,0.0,96
2003-04-09,-21.81107045452548,-60.05897979894552,23.2,91,1.1,90,1.5,100
2003-04-10,-22.630231576205357,-52.22684247354167,24.5,82,6.8,205,0.7,100
2003-04-10,-21.81107045452548,-60.05897979894552,26.1,62,14.1,176,0.0,86
2003-04-11,-22.630231576205357,-52.22684247354167,25.2,49,13.1,201,0.0,94
2003-04-11,-21.81107045452548,-60.05897979894552,24.7,50,12.1,157,0.0,4
2003-04-12,-22.630231576205357,-52.22684247354167,21.0,48,11.8,203,0.0,0
2003-04-12,-21.81107045452548,-60.05897979894552,24.0,51,10.8,150,0.0,3
2003-04-12,-22.83968154859649,-53.669746015653914,21.5,47,12.3,195,0.0,1
2003-04-13,-22.630231576205357,-52.22684247354167,22.5,52,14.4,86,0.0,5
2003-04-14,-22.630231576205357,-52.22684247354167,24.0,62,12.6,87,0.0,2
2003-04-14,-21.81107045452548,-60.05897979894552,23.9,45,4.4,55,0.0,0
2003-04-15,-22.630231576205357,-52.22684247354167,25.6,63,10.7,70,0.0,10
2003-04-15,-21.81107045452548,-60.05897979894552,26.9,46,7.4,23,0.0,0
2003-04-16,-22.630231576205357,-52.22684247354167,26.8,62,10.8,37,0.0,33
2003-04-16,-21.81107045452548,-60.05897979894552,29.3,50,11.3,17,0.0,0
2003-04-17,-22.630231576205357,-52.22684247354167,27.6,59,14.8,51,0.0,46
2003-04-17,-21.81107045452548,-60.05897979894552,30.0,57,22.5,20,0.0,29
2003-04-18,-22.630231576205357,-52.22684247354167,28.5,63,18.9,14,0.0,46
2003-04-18,-21.81107045452548,-60.05897979894552,23.1,99,13.7,273,2.4,99
2003-04-19,-21.81107045452548,-60.05897979894552,18.5,71,7.9,180,0.0,100
2003-04-21,-21.81107045452548,-60.05897979894552,26.1,55,14.5,30,0.0,0
2003-04-22,-22.630231576205357,-52.22684247354167,27.8,68,13.1,74,0.0,2
2003-04-22,-21.81107045452548,-60.05897979894552,30.1,58,16.3,14,0.0,0
2003-04-23,-22.630231576205357,-52.22684247354167,28.2,65,13.8,75,0.0,0
2003-04-23,-21.81107045452548,-60.05897979894552,31.6,52,13.4,24,0.0,2
2003-04-24,-22.630231576205357,-52.22684247354167,28.2,65,10.6,72,0.0,0
2003-04-24,-21.81107045452548,-60.05897979894552,31.9,48,16.4,15,0.0,0
2003-04-25,-22.630231576205357,-52.22684247354167,28.8,57,9.0,37,0.0,92
2003-04-25,-21.81107045452548,-60.05897979894552,31.6,47,15.9,6,0.0,93
2003-04-26,-22.630231576205357,-52.22684247354167,29.6,58,11.9,29,0.0,39
2003-04-26,-22.83968154859649,-53.669746015653914,30.7,56,11.6,22,0.0,86
2003-04-26,-21.81107045452548,-60.05897979894552,31.7,50,20.2,3,0.0,40
2003-04-27,-21.81107045452548,-60.05897979894552,31.9,49,18.4,3,0.0,81
2003-04-27,-22.630231576205357,-52.22684247354167,30.2,57,9.4,32,0.0,35
2003-04-28,-22.630231576205357,-52.22684247354167,30.0,57,9.1,9,0.0,97
2003-04-28,-21.81107045452548,-60.05897979894552,32.3,48,18.4,356,0.0,37
2003-04-29,-22.630231576205357,-52.22684247354167,30.1,54,10.0,26,0.0,6
2003-04-29,-21.81107045452548,-60.05897979894552,32.2,49,18.7,359,0.0,13
2003-04-30,-22.630231576205357,-52.22684247354167,30.3,51,11.0,11,0.0,40
2003-04-30,-21.81107045452548,-60.05897979894552,32.3,50,17.1,353,0.0,6
2003-05-01,-21.81107045452548,-60.05897979894552,24.6,84,7.1,204,0.0,84
2003-05-02,-22.630231576205357,-52.22684247354167,23.7,85,11.4,204,4.1,82
2003-05-02,-21.81107045452548,-60.05897979894552,18.2,95,18.4,197,0.6,100
2003-05-03,-21.81107045452548,-60.05897979894552,20.9,52,5.9,142,0.0,0
2003-05-03,-22.630231576205357,-52.22684247354167,21.7,60,11.9,104,0.0,11
2003-05-04,-22.630231576205357,-52.22684247354167,22.4,61,12.0,83,0.0,21
2003-05-05,-22.630231576205357,-52.22684247354167,22.3,70,4.1,255,0.1,100
2003-05-05,-21.81107045452548,-60.05897979894552,22.7,55,16.3,185,0.0,35
2003-05-06,-22.630231576205357,-52.22684247354167,20.8,60,17.7,232,0.0,39
2003-05-06,-21.81107045452548,-60.05897979894552,22.5,48,15.1,177,0.0,1
2003-05-07,-22.630231576205357,-52.22684247354167,17.7,54,10.5,229,0.0,0
2003-05-07,-21.81107045452548,-60.05897979894552,20.3,41,3.7,119,0.0,0
2003-05-08,-22.630231576205357,-52.22684247354167,18.4,54,5.7,235,0.0,0
2003-05-08,-21.81107045452548,-60.05897979894552,21.3,37,6.5,90,0.0,0
2003-05-09,-21.81107045452548,-60.05897979894552,22.8,37,8.9,50,0.0,0
2003-05-09,-22.630231576205357,-52.22684247354167,21.7,59,9.3,77,0.0,0
2003-05-10,-21.81107045452548,-60.05897979894552,25.1,34,16.4,33,0.0,0
2003-05-10,-22.83968154859649,-53.669746015653914,22.8,57,15.2,68,0.0,96
2003-05-10,-22.630231576205357,-52.22684247354167,21.7,62,18.1,83,0.0,68
2003-05-11,-22.630231576205357,-52.22684247354167,23.5,62,13.4,76,0.0,34
2003-05-11,-21.81107045452548,-60.05897979894552,27.5,35,12.0,39,0.0,0
2003-05-12,-22.630231576205357,-52.22684247354167,24.0,62,12.5,72,0.0,59
2003-05-12,-21.81107045452548,-60.05897979894552,29.6,40,11.6,30,0.0,73
2003-05-13,-22.630231576205357,-52.22684247354167,24.0,62,13.6,79,0.0,73
2003-05-13,-21.81107045452548,-60.05897979894552,30.1,47,11.1,29,0.0,2
2003-05-14,-22.630231576205357,-52.22684247354167,25.4,57,15.3,75,0.0,1
2003-05-14,-21.81107045452548,-60.05897979894552,29.8,40,18.1,23,0.0,53
2003-05-15,-21.81107045452548,-60.05897979894552,31.0,41,19.5,23,0.0,100
2003-05-15,-22.630231576205357,-52.22684247354167,26.2,54,14.7,59,0.0,4
2003-05-16,-21.81107045452548,-60.05897979894552,31.7,44,19.5,16,0.0,99
2003-05-16,-22.630231576205357,-52.22684247354167,27.1,56,13.7,55,0.0,21
2003-05-17,-22.630231576205357,-52.22684247354167,27.2,54,11.7,43,0.0,96
2003-05-17,-21.81107045452548,-60.05897979894552,32.2,39,18.0,16,0.0,28
2003-05-18,-22.630231576205357,-52.22684247354167,27.3,49,10.4,56,0.0,83
2003-05-18,-21.81107045452548,-60.05897979894552,27.3,53,7.4,219,0.0,18
2003-05-19,-22.630231576205357,-52.22684247354167,25.8,54,13.0,76,0.0,80
2003-05-19,-21.81107045452548,-60.05897979894552,24.6,59,3.6,127,0.0,94
2003-05-20,-22.630231576205357,-52.22684247354167,25.3,60,8.9,50,0.0,99
2003-05-20,-21.81107045452548,-60.05897979894552,23.8,66,4.4,55,0.0,100
2003-05-21,-22.630231576205357,-52.22684247354167,28.0,53,14.0,35,0.0,0
2003-05-21,-21.81107045452548,-60.05897979894552,31.0,40,28.6,17,0.0,1
2003-05-22,-21.81107045452548,-60.05897979894552,29.2,53,26.9,348,0.0,100
2003-05-22,-22.630231576205357,-52.22684247354167,28.4,51,14.4,4,0.0,1
2003-05-23,-21.81107045452548,-60.05897979894552,22.3,67,11.9,185,0.0,77
2003-05-23,-22.630231576205357,-52.22684247354167,22.2,89,12.1,253,0.7,100
2003-05-24,-22.83968154859649,-53.669746015653914,21.4,51,6.2,201,0.0,2
2003-05-24,-22.630231576205357,-52.22684247354167,20.0,58,9.3,234,0.0,9
2003-05-24,-21.81107045452548,-60.05897979894552,23.8,42,6.0,107,0.0,1
2003-05-25,-22.630231576205357,-52.22684247354167,20.8,48,10.1,235,0.0,0
2003-05-25,-21.81107045452548,-60.05897979894552,24.9,38,6.2,100,0.0,10
2003-05-26,-21.81107045452548,-60.05897979894552,26.2,44,12.7,43,0.0,20
2003-05-27,-21.81107045452548,-60.05897979894552,23.7,59,8.0,108,0.0,46
2003-05-28,-22.630231576205357,-52.22684247354167,22.1,47,6.6,103,0.0,0
2003-05-28,-21.81107045452548,-60.05897979894552,26.0,45,8.3,95,0.0,9
2003-05-29,-22.630231576205357,-52.22684247354167,22.1,46,10.8,92,0.0,0
2003-05-29,-21.81107045452548,-60.05897979894552,27.0,55,7.2,37,0.0,36
2003-05-30,-21.81107045452548,-60.05897979894552,27.9,48,13.4,27,0.0,25
2003-05-30,-22.630231576205357,-52.22684247354167,22.1,61,9.9,80,0.0,0
2003-05-31,-22.630231576205357,-52.22684247354167,25.2,63,5.9,52,0.0,0
2003-05-31,-21.81107045452548,-60.05897979894552,29.8,49,12.6,20,0.0,0
2003-06-01,-22.630231576205357,-52.22684247354167,26.4,59,9.4,47,0.0,0
2003-06-01,-21.81107045452548,-60.05897979894552,30.6,49,19.9,17,0.0,3
2003-06-02,-22.630231576205357,-52.22684247354167,26.9,52,14.2,24,0.0,3
